class,averate,standard_deviation,skew,kurtosis,entropy
004,0.3894280656778368,0.5027970198599422,0.6329980229948702,-1.1472745838348208,8.734332285398335
004,0.3380333272294452,0.48440276671195975,0.8372946966997787,-0.8549455063269722,8.59757738926944
004,0.5958615638161509,0.6605177441003688,1.9547423686960737,20.44796296379819,9.00050096261186
004,0.5454434474760422,0.6053881167527071,0.7987343791532557,0.7180768315829074,8.956088460789125
004,0.4261734725019838,0.5171020277279932,0.5560078696243168,-1.0506886162107316,8.814455789260514
004,0.38778001587010924,0.502431735252187,0.654934001804671,-1.008684554767677,8.73065756228438
005,0.4892266373680034,0.5714619003453317,0.8095154357794964,0.5826605839994565,8.888232151515268
005,0.5238356833302814,0.5875048043276041,0.7583198356515838,0.43336476896494114,8.938327403202038
005,0.5630226454251358,0.6164175903924559,0.823620503824463,0.8847776724919214,8.975770849131106
005,0.5603979735091253,0.616779287401218,0.8842048130825537,1.3483594102105743,8.972616948340171
005,0.47036562290178846,0.5653142312649995,0.8350946397276602,0.5996687211897136,8.85245072541601
005,0.4828785936641641,0.5642109457488573,0.7320335756283718,0.10137886462060353,8.88209230453004
005,0.5260941219556857,0.5895870710496595,0.7701884489387217,0.5181318841343878,8.940206166274086
005,0.5316486601965452,0.5941634164154062,0.7822723752870463,0.5800298755852507,8.945113486281116
005,0.46243056827198925,0.5719305078819773,0.9429912815785835,0.8864195781102282,8.824226125545959
005,0.46633705670512116,0.561838598349509,0.8006043438401912,0.25253732205323765,8.847279911858687
005,0.5210889336507355,0.5851113177389735,0.717174879887275,0.1513235703700122,8.934274709939508
005,0.5006409082585607,0.5813056038000639,0.8589500366610529,0.9822642980285101,8.899988924219716
006,1.2912775437953976,2.0544121842022074,12.443503068433309,317.7565839927368,9.04943665347767
006,1.260330830739181,1.96909786887802,12.169167984223323,264.7937355576926,9.07541577855556
006,0.8144417994262345,0.8127712987797471,1.3417088288915433,6.106537402494558,9.12871757277717
006,0.8376976133797229,0.8371719735622267,1.0769684275060605,1.7628050423570514,9.124465919331609
006,1.289263260697064,1.2946029938577015,2.4722835899890527,17.996914329596777,9.212040432068104
006,1.0983336385277422,1.037408720983486,1.2919052619056461,2.9209246755948843,9.211410941841475
006,0.9016053225904901,0.8843995726359296,1.2020952952501587,2.4909162016820012,9.156468007313059
006,0.8866507965574071,0.8535301077324149,1.0719611633425528,1.9479386206816622,9.163611150006258
006,1.062015503875969,1.0070861206495487,1.2946838227024953,3.226405258140127,9.203470863718266
006,0.9687480925349448,0.9387934335824286,1.2617891540170634,2.7959601749248026,9.17673841985299
006,0.7928340352804737,0.7886416973236543,1.13875322335508,2.8012438156070774,9.124454467585625
006,0.85808459989013,0.8282141230054173,1.0887087320339381,2.8330537549045447,9.155538532124316
007,1.5165720563999268,1.4723108863387049,1.699520066392018,5.494215994970386,9.232169866512292
007,1.557712262711347,1.5196829119348103,1.763822760585859,5.300820701343699,9.236122013802508
007,1.4841604101812855,1.4786900321271939,1.952878654677713,7.3202178244091805,9.220309532831546
007,1.5879265091863517,1.5740985033889092,2.5941241770219783,24.418317929946685,9.236637828108858
007,1.532259049014222,1.509314689575772,1.8551608583201469,6.414928821597009,9.22960373789643
007,1.5771226271134713,1.6619122967327813,2.1683083323551533,8.023191992153112,9.194089860793195
007,1.398705975706525,1.4905729194817445,2.0370190706205187,6.592508191901832,9.171387663294643
007,1.4325825550875908,1.403887538840809,1.7077063647561952,5.100211012599109,9.222665297075496
007,1.5523408411157908,1.5105712978055925,1.903513287028571,7.1373824493812865,9.239794321805542
007,1.4439968259781482,1.4536413992225077,1.9695713738606564,7.319303690097456,9.212427168881419
007,1.4167734847097602,1.3995541140412404,1.768226822630844,5.825418174033102,9.21617391168693
007,1.42653970579259,1.4128606098667476,2.158856173952251,11.908684421123743,9.223821375100172
008,0.35066837575535614,0.5070862868753655,1.0061234859169093,0.06977496111631076,8.600334415426074
008,0.36769822376854056,0.5191360635453324,0.9989036995948364,0.24246699407675454,8.636704085726096
008,0.3835683330281389,0.5317221047983994,1.0353757710346767,0.6525352720387563,8.66745845761956
008,0.3661722517243484,0.520154923128479,1.0339287740505383,0.41025105842902443,8.630470417075664
008,0.3331502166880303,0.5013512517232689,1.0835540826391203,0.16477486081873627,8.545872724368918
008,0.36647744613318683,0.5194113459913497,1.0204502105717606,0.42284747106609943,8.632334062557115
008,0.372276139901117,0.5198118504136762,0.9536021233596933,-0.021467647348248686,8.650040403868104
008,0.36507355185253004,0.5210438541848121,1.0412564768126105,0.4024133068776994,8.62439376692176
008,0.3237502288958066,0.4976338093910953,1.1224092627306925,0.2018052924413083,8.516096847641654
008,0.34798266495757796,0.5078525618527929,1.0177700379389947,-0.00157871543421928,8.58814634106405
008,0.359641091375206,0.515596967164251,0.9990469047896658,0.007114292504185382,8.614494336527702
008,0.3992553256424342,0.5460969553924064,1.0685279354487087,0.9313884547704396,8.691407775328692
009,0.6571446011109077,0.6654886787673944,0.7936282583364972,0.9392041263879558,9.07038974725501
009,0.6291277543795397,0.644017776215595,0.7371384740315435,0.5883024722572183,9.052356598352306
009,0.5518525300616492,0.5975625660721136,0.7206858440140843,0.4959518227394488,8.979069908343511
009,0.5379356650186169,0.5973823267015329,0.7943619133675235,0.702221786576144,8.953870593382174
009,0.6905939083195995,0.6822218991266034,0.7354725316731447,0.5547440140414261,9.096797158885359
009,0.650064090825856,0.6577216863317029,0.7304919123922587,0.5094203764563945,9.067181882480599
009,0.5649758896417018,0.6155209351249734,0.7899647827569499,0.649052273201427,8.979846653336017
009,0.506622718671794,0.5756754609130098,0.7315397422914921,0.2688557126802422,8.918539649164906
009,0.6824146981627297,0.6766508759469019,0.7310191990126278,0.5027031624016773,9.09199316579906
009,0.6178355612525178,0.6381948492974229,0.714202163920801,0.36258586636720747,9.040535353746115
009,0.5558200573765488,0.5958747289159738,0.6565960367047767,0.09749161645013205,8.987287391637945
009,0.5229811389855338,0.583263586010822,0.7385658634984729,0.4499837464554486,8.94276257569647
010,0.4422877372886529,0.5703571081691867,1.0954145183848352,1.7821058987013343,8.77705412882796
010,0.42330464505890253,0.5550724070161248,0.971095265002771,0.5522527397966153,8.745491607028562
010,0.4228773728865287,0.5517038104010782,0.9528991804149005,0.539781437911333,8.75028676516947
010,0.4482695477018861,0.5693247387402915,0.984278661893928,0.9019471858254748,8.791726557203752
010,0.444790331441128,0.5674939423514345,0.9758038685035728,0.8373101169345198,8.78460446706142
010,0.42812671671854974,0.5558272344870218,0.9306665293677995,0.3439487411021127,8.756723840303643
010,0.42232802295061955,0.5510731591512572,0.9497817159049032,0.5064774942083292,8.749841110153685
010,0.4308124275163279,0.559232663942589,1.0333044399393339,1.6715940497722341,8.76124930873933
010,0.44851370322895684,0.5651500130196123,0.9474403168420729,0.8511581175968379,8.798483523325817
010,0.4380760544466825,0.5587741521594253,0.9431324339108821,0.7012743680065121,8.781107043074277
010,0.4269669779649637,0.5586341841483797,0.974619263927755,0.5610024299151788,8.749528246818699
010,0.44063968748092536,0.5683650490338085,1.0505372769513475,1.3927633422354857,8.774104531986595
011,1.7733015931148142,2.307092064794066,3.505912771988555,19.504668717269,9.082527950629787
011,1.5666239394494292,1.9429827341346446,3.726076586700743,27.20561314059588,9.110490397708347
011,1.2395165720563999,1.6500396211942447,3.8667788017161215,26.19452057207597,9.035114130800036
011,1.438564365500824,1.8633567403234907,4.34630759705875,39.23787758493116,9.08211115139105
011,2.0833180736128916,2.6366137050044998,3.2801827316243664,16.737017204227946,9.109853524162364
011,1.8858572910944271,2.675742727056515,4.254242818083683,29.52646598326163,9.032694548568152
011,1.528962949398767,2.142779340299737,3.5813502042084657,23.667817494663783,8.980478919006668
011,1.5818836598913508,2.070540632290407,3.38008922879933,19.766440862311484,9.054854719698337
011,1.3636086186901055,1.8922730557966512,3.743511747059952,23.003076052123355,9.002544616559089
011,1.7302691814685955,2.594956034399847,4.0665497524892995,26.69500959201604,8.960135137221595
011,1.6155160837453457,2.298756993362929,3.433281355404259,17.503376511743873,8.982098413199168
011,1.475676005615577,1.9395084769055881,3.036850417606292,14.715891568135834,9.028113429591464
012,0.44320332051516814,0.5596459221308552,0.974657317368718,1.2916117681388606,8.795182620718373
012,0.4305682719892572,0.5457223922447877,0.8707768341948933,0.3762795882706751,8.78223110886076
012,0.45852407983885735,0.561859361971695,0.8882076802919568,0.9293754622780797,8.829682810109222
012,0.48745650979674054,0.5799088242656694,0.901478051305167,0.976722497527656,8.87248710193008
012,0.4339864493682476,0.5524805796845401,0.9138815030992495,0.6584693612959627,8.780113995891007
012,0.4427760483427944,0.5515819219399762,0.8349499788845599,0.22250155027325658,8.804225214103178
012,0.4549838246963316,0.5635399309158441,0.9078916329113408,0.7732909045797891,8.818091597760965
012,0.46963315632057623,0.5792489894051297,0.9588556156017011,0.9867911162147864,8.830141905441609
012,0.44894097540133066,0.5710981014714425,1.060688924341567,1.6703359714047874,8.793170923113376
012,0.45284746383446256,0.5620634425964428,0.9037083618715742,0.6948705857272421,8.815010279819333
012,0.4736617225172435,0.5726642927710822,0.9201825438519927,0.9959534158551926,8.851776936030976
012,0.4870902765061344,0.5890911822801543,0.9762439803713233,1.212954924210834,8.858332826691857
013,1.686260147714094,1.8973051003546244,2.3857448387003424,9.366938465788838,9.152124016170175
013,1.6128914118293354,1.9194332459622405,2.652435423251894,10.925980167485779,9.114064317412403
013,1.6248550326558018,1.9856701728448038,2.8465545804886716,12.781026634854252,9.100506698583391
013,1.6820484648721234,1.9897305392797977,3.0262449924107395,15.759286539116253,9.135738194037497
013,1.6663614722578282,1.8509720841798818,2.2543575547787182,7.773944973521203,9.157346743985318
013,1.8966611731673075,2.2319153072197095,2.4352653300385634,8.246041639163524,9.130547584992323
013,1.836537874626137,2.1294088740460055,2.642537019794648,10.76549886962303,9.147892110200292
013,1.7549288897027406,2.031449705747258,2.7181147968051436,12.01493010309196,9.147123648837027
013,1.566501861685894,1.7493619225260975,2.481734908900091,10.228080979746895,9.1581991655612
013,1.8050418116340108,2.0388622007780186,2.4405708400155444,9.123172715524928,9.15923568931213
013,1.6517121406335835,1.9255250648565942,2.606319847858906,10.988910810054318,9.131315327481753
013,1.5331135933589697,1.7745571214784794,2.9793235536190203,15.056616589351204,9.148663478120813
014,0.3916254654214735,0.5382075618905957,1.0081844982565982,0.4197879717501678,8.679783933333244
014,0.3845449551364219,0.5343394667903357,1.066896657493242,0.9466544959624885,8.666120535790608
014,0.37850210584142097,0.5265452833301477,0.9857022555666997,0.20505143865549114,8.658762381614501
014,0.39614234267228227,0.5395501884113552,1.0080934957255088,0.5295968228512336,8.692450344223726
014,0.3854605383629372,0.5341937870192613,1.014281894814596,0.42338137272064147,8.667416737533872
014,0.3719099066105109,0.5278793722141591,1.06113284439619,0.551352599903506,8.635107998810845
014,0.36830861258621744,0.5203481216685729,0.9941264005213292,0.1493115251697077,8.635946227656662
014,0.38521638283586646,0.5320803269209946,1.0028593909348842,0.39211441187274776,8.670928723394791
014,0.38710858817066474,0.5321410084291672,0.9861402435560843,0.3419247548636526,8.67649194456973
014,0.3787462613684917,0.5291456159778603,1.0165044700650878,0.359496796072587,8.655235042186018
014,0.37166575108344013,0.5255019657978808,1.0346898567930982,0.40382620508250744,8.638496972429493
014,0.3880852102789477,0.5345215019572174,1.00210995615708,0.39132835878828764,8.67544469415217
015,0.34279436000732466,0.521943514183734,1.2855995442155,1.49214650264872,8.545841040366588
015,0.357504730513337,0.5256859059126617,1.1803916207916116,1.119016552522755,8.590880531355264
015,0.4283708722456205,0.558815939698402,0.9997551910001587,0.8342584184699797,8.754703994452367
015,0.2932307880119636,0.503031907184201,1.6460697283082861,3.418730147201466,8.3803670032684
015,0.3487761704205579,0.508809762172801,1.0563068544159269,0.38119300913391463,8.590831099558944
015,0.4779954831227492,0.6465358688387969,1.6294855623775986,4.955571706620467,8.761086746603564
015,0.3895501434413722,0.5315059115708339,0.9753921855169523,0.46724475929969156,8.685543119684311
015,0.27815418421534516,0.48950974346488346,1.7355215197769618,5.070021420903041,8.338168244548127
015,0.359641091375206,0.510600287405713,0.9711737586897093,0.012987611927156362,8.62525513769389
015,0.3054996032472685,0.4894176491668882,1.2557595552606147,0.8665919632443977,8.459634137808546
015,0.3031190868583288,0.48217593059663455,1.183960228102018,0.4511221540365118,8.464092848077968
015,0.24757370444973448,0.46720302101605826,1.9391584154410613,7.326065800701933,8.229394524909445
016,1.5180369895623511,1.419091706512354,1.8425852896497132,6.949700492833463,9.267480029749844
016,1.624793993774034,1.5240834836478374,1.7674554605349126,5.544364381283344,9.26862076666767
016,1.4281877556003173,1.3553941595362686,1.8003949480880679,6.631737937395544,9.250969460092804
016,1.2837087224562047,1.2705957240437338,1.9174538196871973,7.655091563494077,9.213094084026835
016,1.5247512665567966,1.4168379233269297,1.7485127538618814,6.144395984949053,9.269196062573894
016,1.5420252700970518,1.427249665172611,1.6021081633738985,4.883878623454511,9.265971500438052
016,1.5218824391137153,1.4471924825001898,1.8110643455889854,6.227734882760032,9.254977662648098
016,1.2007568821339194,1.1858418485090443,1.8829297316881188,7.798443991847266,9.20699420247576
016,1.304645058902521,1.2771891376037972,1.9822381574472276,9.203588132692861,9.222924348018704
016,1.383385216382836,1.3318537987781185,1.9426699689761442,8.609435016494642,9.240239399748386
016,1.2790697674418605,1.2880775429922002,2.7150878091128003,24.323459169488643,9.21215929174184
016,1.0393090398583897,1.0579210666077397,2.023032170036067,9.075917985686013,9.173407927592034
017,0.9404870902765061,1.609681347153429,4.439505887711791,29.831708490779903,8.7602515970991
017,1.1540010986998719,1.8992839835323638,4.970442897831339,40.30920690630802,8.854787260989205
017,1.2672892632606971,2.116819937095745,5.3474070020296,52.591141694124815,8.86152340027029
017,1.230726973081853,2.088767654351691,4.5399980860447835,32.41137647069272,8.810038129083964
017,0.8898858572910944,1.5030054554153318,5.056421323166839,52.12948032667349,8.770541476039202
017,1.1259232130867363,1.8330585908656092,5.276097561365159,51.93227232873796,8.868646404783654
017,1.2473905878044313,2.073021823716168,5.169998226147455,45.8555508550166,8.86806031326302
017,1.3033632423853996,2.2353892832231272,4.509128273538622,29.698761246773984,8.819045722448502
017,0.8544833058658365,1.570526674395776,5.208952930329516,42.908448348602725,8.687521446607569
017,1.1538790209363365,1.9365006725043776,6.227772822316158,73.0660783947759,8.861534724329761
017,1.2415308551547335,2.0922338448685704,5.269541936065693,48.7255784348587,8.848418758797127
017,1.242202282854178,2.145212710727435,4.704596361106759,33.39708902429312,8.809375552145879
018,1.5129097234938655,1.450249718402269,1.8965256230333158,6.9802781556859514,9.251273694603526
018,2.0813648293963256,1.9441371326947132,2.0000438656319663,7.492262449389196,9.294333776935034
018,2.5450161753036684,2.590241052530296,2.7926259776654923,14.871655753595473,9.26711563272252
018,2.5239577610938166,2.637760351418553,3.26990548878693,22.316666326875524,9.257085899145979
018,1.8322651529023988,1.768411089917505,2.065052105508747,8.024669721608847,9.266758608489832
018,2.3810657388756638,2.305821228234462,2.4955916915669762,13.766026843983216,9.286912477201284
018,2.662149789415858,2.481195289076027,2.1208244516594794,8.239808399999825,9.309983724213481
018,2.578160288103522,2.489897372159134,2.3495158750425325,10.86510579380542,9.291828838351616
018,1.7208081547946041,1.6780807796896637,2.418534891904138,12.904890550550633,9.262957593893809
018,2.2973203930903985,2.354063708188102,3.6313381383372363,31.700917884390726,9.272233164947412
018,2.5669291338582676,2.3051904908100407,1.8444425727538978,6.295261618153452,9.322971938567548
018,2.2907892327412562,2.108153128669494,2.0550880483646656,9.17098805026882,9.307988118216556
019,2.217481535738265,2.066766661873907,1.9664304142397055,6.389767062465868,9.301199753660583
019,2.338094366111213,2.2227925446939576,2.190583457492076,8.106511021894613,9.299099360233576
019,2.3031801257400963,2.1449019989833764,2.053428849342264,8.122620731458357,9.3037392388202
019,2.0526155160837454,1.9325496695284368,2.059477866145732,7.66218562502935,9.291650894090823
019,1.8967832509308429,1.766742995719578,2.008782818912296,7.626276761625464,9.293019237407036
019,2.1397180003662335,2.038890372959277,2.2634000442338325,9.81851045269257,9.291163901800138
019,2.092534944759812,1.9723970702903633,2.298503032962167,11.330669584692888,9.298259199373742
019,1.8856131355673564,1.803556610106391,2.330932577760221,11.768591758514729,9.283053953629711
019,1.4200085454434475,1.3997863607073209,2.001316641387114,7.09062825386887,9.2331424647491
019,1.8991637673197828,1.7881550226513088,2.0947026432045006,7.966858577939215,9.29120827367164
019,1.862174204968565,1.7689585473534573,2.104951921359041,8.208950695972502,9.284585817813461
019,1.6227186717939328,1.5414158727712168,2.5301153326999852,22.051583438792584,9.273564542100805
020,1.3504242202282855,1.8219355266029247,3.4337579697298044,19.020265071642537,9.019496394523642
020,1.3885735213330892,1.7038442276778227,3.5501755931299153,21.560343990858325,9.116922602520035
020,1.5373863150827076,1.7906356285461225,3.244149904024634,20.316072097045375,9.152396928602245
020,1.3524995422083868,1.5756919818966415,3.1391157742378493,18.670115690423362,9.134535589425761
020,1.0578038210339986,1.2343084143434366,3.5343257392301015,26.207778948315333,9.115066153240264
020,1.3634255020448025,1.6945366072531565,3.5636548212742056,21.788704808410678,9.103457068963817
020,1.586095342733321,1.8846984961477733,3.2104799504741846,17.786593379341006,9.140745087927025
020,1.4695110785570409,1.5634256903130086,2.528580126754669,11.846255316647595,9.194964980139705
020,0.8079106390770922,0.8767432459950015,1.991999694941878,9.954281360019403,9.083216749413229
020,1.104010254532137,1.1532220267541369,2.7353464401281653,18.65319781844404,9.178396899876386
020,1.1635231642556307,1.255798939178365,2.8679542674607523,17.818988337443777,9.166281589731792
020,1.1807361289141183,1.243217229947296,2.4824283353415364,13.100110441832648,9.1780869975732
021,0.876762497711042,0.9625569596414444,1.910905929536337,7.072977604345482,9.087079732362193
021,0.7637795275590551,0.8468281888446432,1.730099222123419,5.778226604665818,9.051576812519862
021,0.7133003723371788,0.8021295308155083,1.7057028324058452,5.931479864911413,9.026199718132098
021,0.9034975279252884,1.0048238429782228,1.9885003352205382,7.034409145601206,9.084584976686799
021,0.7689678325093084,0.844905566361903,1.6333689819127655,5.312003716729315,9.054765931558984
021,0.7894158579014833,0.8532788351208249,1.576688444124402,4.544776228107801,9.073749900704058
021,0.7979613013489593,0.8761427791299913,1.7656807491321937,5.806624951366503,9.070154720400318
021,0.8344015137642679,0.8972934828484239,1.7071830283903713,5.980564657334279,9.088398411170218
021,0.5370811206738693,0.669605540399183,1.4663608690722518,4.093916185479413,8.863967886343179
021,0.7241042544100592,0.8000942758947002,1.5000632609629465,4.174217316114363,9.036269501717708
021,0.7730574375877434,0.8285523864378529,1.6023336089923876,5.526946369099633,9.077346094050998
021,0.719465299395715,0.7866182770317443,1.4855269113351581,4.994671179243859,9.041060920512718
022,0.4573033022035036,0.5814179735453882,1.1447394229021484,2.342443437130405,8.800492352238493
022,0.499420130623207,0.6318251796976524,1.5414409854218245,6.155507803702038,8.836416998128445
022,0.5078434963071476,0.6252696700961236,1.3360765407928386,3.7786204455765358,8.861898697809288
022,0.40889946896172863,0.5566318330128267,1.2106801336989532,2.406713997847123,8.70686989895854
022,0.4378929378013795,0.5758623002545031,1.2638618481317498,3.650412872861887,8.759266551433424
022,0.5462369529390222,0.6298405766582285,1.1163624428364902,2.5108887558409414,8.932470766438493
022,0.5193798449612403,0.6333619910810183,1.3782042328456228,4.375313592358325,8.876802193574424
022,0.4450955258499664,0.5792342847074212,1.4481037622366855,8.489164250010456,8.776357691538841
022,0.4041384361838491,0.5527480660227824,1.9017418973235407,23.28260857276719,8.70851291331844
022,0.49905389733260086,0.6116984793430584,1.558240788061091,10.420376600755722,8.86477042002295
022,0.4518098028444119,0.5907821532848027,1.407143752296093,4.858908730508756,8.777235969989697
022,0.4162851736556186,0.5552677291064001,1.0640803050621974,1.143953709645114,8.72751862771714
023,3.5692486113654396,3.2512798814374984,2.0665599353438853,9.304015879870866,9.327521917632932
023,5.183543917475432,4.83594290266047,2.025153005831019,7.180558731479149,9.322146506043401
023,5.787950924739059,5.615130234836764,2.0664990443967235,6.402085633792391,9.302099676171608
023,4.853079411585179,4.830336938031278,2.4332779282417913,11.807173504771956,9.289138680229097
023,3.714826344381371,3.5093372554119884,2.405191344208377,14.680719640148158,9.31177055076692
023,5.394677409509858,4.976283735997359,1.9506931532309622,6.263778217850918,9.328576917898442
023,5.651467985106513,5.3007917797768895,2.1007705183374705,7.488576896066155,9.322678230264787
023,5.20863089788195,4.956451172764295,2.1502849944813316,8.119339447243371,9.312541489836661
023,3.5030824635292683,3.1819982060105048,2.1836794854556,11.198938185084703,9.330803230634267
023,4.933101385582616,4.624296870127563,2.126596159671031,7.926407100179986,9.322104501966674
023,5.26588536898004,4.951515649105634,2.086760048878,7.420550253657765,9.318761059001627
023,4.409509857779406,4.373743246001191,2.36618159030386,10.399276224984296,9.287410799437783
024,1.3654397851431361,1.6685254113638757,3.251616609201026,19.3369974465092,9.097956852282582
024,1.4182384178721845,1.8109299047878484,4.173972702045286,34.21791741710509,9.092754690451805
024,1.4542513581151193,2.02290421416987,5.291459264309517,50.855218632263856,9.057295131646718
024,1.5011292193127022,2.0187397162797835,4.087242394634555,29.101316354638406,9.060421451035264
024,1.5054019410364403,1.7338696570979037,2.556165961847636,10.602555053768082,9.133735864908902
024,1.6240004883110541,2.2211379908420517,4.1819507934660995,28.942595407251357,9.056701529222167
024,1.8350729414637124,2.495415979108948,4.417988219429524,34.866946405228724,9.079852005731103
024,1.6097173899774155,2.1932423738236198,4.384617528317968,34.46469019553872,9.061085563256142
024,1.2503204541292803,1.3278483668746905,2.2409453945920887,9.122639535545227,9.170619823236667
024,1.38802417139718,1.807726508000386,3.977288295422906,27.743608061987917,9.075180793505577
024,1.7584691448452665,2.1640008481388118,3.4240347928694996,20.927693899514324,9.122441627554924
024,1.5121772569126533,1.9012573931704277,3.4756871883415705,20.820360069972047,9.09428126845301
025,2.3984618201794543,2.3059911094403116,2.7357773496232713,16.832602372976933,9.296662931030273
025,3.0352804736617225,3.2936271754828974,3.5400570718481776,23.043466602088564,9.254633966496389
025,3.0183116645303056,3.2498650601724695,3.7966452355317064,29.29192901551265,9.2633243868133
025,2.6064212903619604,2.733338495054503,3.7013511488113533,27.7064451071244,9.272071381099064
025,2.5273148995910395,2.559576140629958,2.9789565085370455,16.66155281880558,9.278692572501857
025,2.9569065494720137,3.215185477539786,3.7355242710012844,24.885733614521524,9.258179264910709
025,3.085393395592993,3.348874983878396,3.8586082956473398,27.936749073279806,9.260622879151782
025,2.584203137398523,2.894553376375199,4.222474473028638,35.014185808682896,9.241197157114065
025,2.2547152536165536,2.298556994354728,3.0350733579847624,18.20327359666274,9.268295850050803
025,2.7403405969602637,2.887160934248949,3.658128849580387,26.298859493360982,9.27131391421829
025,2.6869315754135386,2.7894326820125843,3.131655180687207,18.600516839109027,9.268699263225004
025,2.311664530305805,2.4248771836722343,3.3824146965685262,23.079030823791403,9.259656622300502
026,5.130134895928706,4.3975786641962324,1.4734601596230046,3.42944242432932,9.35500929791652
026,5.331685283525606,4.651757610714372,1.4432247103947482,2.9140437921966242,9.343682474925423
026,5.788256119147897,5.081610018080797,1.5636916225751247,4.02355743188192,9.344730335374567
026,5.412805957394861,4.9221208263076734,1.6173374709213604,3.959089596129216,9.323318530396492
026,5.219251663309528,4.478767772877016,1.5106608708844695,3.734402231475764,9.354922121123476
026,5.559055118110236,5.008444914326991,1.5371901272692956,3.4984933124012247,9.325408127845368
026,5.973020814258683,5.309779075193764,1.5373344009187833,3.4515942531962107,9.335747955748449
026,5.562229139962156,5.310171268263513,1.7575440176566506,4.617546746630216,9.295418718873421
026,4.659891350790454,4.040033719906127,1.53457069442053,3.924991427701122,9.349094081653629
026,5.271806140511506,4.695531812254749,1.6143118195311967,4.29561283477793,9.336514793267076
026,5.536348654092657,5.028997251409801,1.6548539569821774,4.192967749262111,9.32652203005851
026,5.217664652383569,4.6287770881522485,1.472467726293507,2.8891841138543457,9.334919268272603
027,2.002502594152475,1.9060284720586838,2.193601507246456,11.569257753863763,9.280513120011435
