averate,standard_deviation,skew,kurtosis,entropy
1.9485524828573582,2.63539078092789,2.1253944430805913,5.0991742292009175,11.953812058889039
1.6986210534247608,2.2697960906520063,2.3271248443179666,6.433147677303518,11.99316767674131
1.8435053876874388,2.664187848362075,2.256034293988087,5.212627019414217,11.902120006010778
1.786918845603195,2.7371487319268963,2.7367191184904986,8.450517961798804,11.87948664027384
2.0767779368547963,2.365685945655712,1.4983174507959232,2.1134768815276272,12.07931744428027
1.9064727601537186,2.4856626198122704,1.9257850111067847,3.6992195409556574,11.986143055804364
1.9764207670861276,2.537684615057211,1.8967187569075346,3.8031029677353247,11.993269923725716
1.7386964056966319,2.4082359037629817,2.4889518170909257,7.345292767660544,11.972780073717043
1.8752708914173761,2.328035862083667,2.1577973342901986,6.055865439193463,12.038427350109192
1.8174636425288222,2.439503814647664,2.254852623788177,5.658078524743521,11.98336557331588
1.76480144676362,2.5016778393143926,2.5830799874448207,7.956283637484322,11.93943373182024
1.8717655037299374,2.388643268641559,2.0437101079712297,4.720840898633482,12.008664739704175
1.94738904377967,2.5519544212894183,1.9665393218631402,4.054537426629704,11.980610632878609
1.9173566423027655,2.628825855519382,2.135612214484709,4.819409619420365,11.951703147574406
1.9193308718257855,2.638012058313246,2.184496961733471,5.187956317051524,11.953283603411545
2.0028724286037223,2.609807481512815,1.999459590310967,4.5328591674751175,11.980557897807893
1.7843146710873332,2.3431774985646316,2.1895748543862963,5.521814908518538,11.998235319285063
1.7931700700776128,2.4303620562226502,2.5250288421300904,8.218731961020692,11.974657863983104
1.738654208424384,2.8247585151160193,2.664088188610363,7.8446471278394885,11.78217115353506
1.819576520232085,2.5831718489833646,2.162693694551218,4.719037587091626,11.911113533836355
1.7629236681485947,2.516021665186488,2.680265711102659,8.800789437625214,11.938183010041111
2.1746725943787206,2.432542100090176,1.5173761614183716,2.4664865023601035,12.092515613003478
1.721015748624821,2.483527153585733,2.1220435768229824,4.499236014510422,11.865018924830649
1.941421143847487,2.4300894460063738,1.9352885666587178,4.102945354904457,12.018113196719646
1.7598764222741317,2.313726019567119,2.2519947647063123,6.198705813139036,11.99957188028017
1.7133448873483537,2.626345635457839,2.352385441143502,5.703994799410223,11.815099630009327
1.7094356114836862,2.3568807343363614,2.0558353277118786,4.498987019753378,11.902784809681359
1.7839348956371035,2.7561405371007277,2.427128784000196,6.308417224336582,11.823798646663366
1.9057373219802578,2.6361176096513,2.158712851783311,5.01405186771197,11.935328445144416
1.7294672594378722,2.519738318125455,2.261042780676571,5.411038597674498,11.869783353801207
1.7301363876120865,2.3862273581799425,2.495405999240857,7.662213160333396,11.972179697741426
1.7330058021249342,2.6164978949629907,2.877798662709279,9.8406363923547,11.90093282247999
1.7742445934744933,2.8660409530319497,2.8981058174359173,9.851058885167042,11.817158101604717
2.034520382789541,2.3082746620078285,1.4659796147077044,1.8076793509716245,12.090827574711764
1.8726817873558887,2.308950509022394,1.8429928693560982,3.553279996044906,12.030612041273429
1.7475909878682843,2.407564316096338,2.410601538450322,6.585716569275178,11.974827101866026
1.7715530103232613,2.685272154472463,2.334802100786978,5.652860607292265,11.838447791416666
1.779688041594454,2.492770788975656,2.369060876742427,6.145221165729371,11.94647086860132
1.8656016878908899,2.4662650508637074,2.139623946853891,5.028983949844422,11.985071537091011
1.7233456408710723,2.334165473900613,1.9854212526254886,4.1429169849121115,11.917526034925979
1.7469369301484439,2.7549222506075983,3.0767537888410827,11.10651559691112,11.875614174414524
1.7328038580363199,2.721318109784373,2.594964124113892,7.370910082396522,11.819719447223704
1.7666370281063974,2.413312942623457,2.392407228322616,6.486816403002331,11.983243760830733
1.8239047547283551,2.311124840059047,1.7939305614042413,3.4245804955988914,11.972761422455395
1.7804295079496646,2.7188661336309736,2.8947066108069195,9.974556177725168,11.893483269622088
2.1945354532439154,1.942263656126105,1.3235433524757518,2.5055287897729333,12.312962191318562
1.7928324918996308,1.5873494644180939,1.2470675315374822,2.267052427080503,12.299187513721037
1.9914580664607038,1.7830766764071178,1.3228938344395398,2.6164263003705015,12.299017835453869
2.21101047396579,1.8984490398693787,1.2468472439965428,2.1402409238894684,12.332932775132305
1.9491100896692035,1.7111597896017328,1.2398765827600682,2.0775419178402386,12.310697467396407
1.8799517745460026,1.6503076691148206,1.2591767113879844,2.188185032367282,12.311159212550814
2.118631602742823,1.815733509947144,1.2115143829784147,2.0093805407731713,12.330229153755484
1.9158706955014693,1.6953296397996542,1.2638640212959444,2.139341510940521,12.305795780028202
2.135920428000904,1.8241945947814686,1.2072607833791564,2.026243313215727,12.332932569065008
2.2147479466505917,1.8733311897701244,1.191818396275124,1.9268321489927187,12.34048320504237
1.924985306306985,1.6574874984989885,1.1803420296641784,1.8833322450941141,12.321034505099433
1.9565579082209328,1.7870928178057022,1.3540425866598869,2.66238884253728,12.28504976353968
1.68018687363424,1.5078187022599927,1.1673533360293762,1.749390532303404,12.280622274209888
2.7197438022756386,2.350061116958701,1.37430466132116,2.8646830697712495,12.340661014735094
1.5447969256273077,1.4389335653562199,1.236001210938248,1.894215226193249,12.251650994578547
1.9984808981990807,1.7520805240592106,1.252106863062742,2.480466880848623,12.309064895903711
2.0178886293421745,1.8337061285315708,1.3824217899152555,2.926342078522037,12.291399297541563
2.3740516916585035,2.0362053036758314,1.3024673933156605,2.554496106586087,12.338243450709049
2.247547283550599,1.9415424158565506,1.2808806925522151,2.3430064557776165,12.330290752543315
1.6837706276844246,1.5221861422911926,1.2037392058842447,1.8819641725717844,12.27749737536326
1.8560862029990204,2.278821543483186,2.9810386775328386,14.75210678990133,12.117219029016198
2.034671087333283,2.551349335378846,2.938621439904318,13.392675045899082,12.103081606942434
1.869987190113782,2.328133245447931,2.971392280818232,14.29707379798089,12.104638289585665
2.0367146409464247,2.4777925075943115,2.9300733719799603,13.86532450949387,12.129639755900003
1.7616607640720368,2.08868312687194,2.73530295402884,12.438141617811597,12.131717305473721
1.855754653002788,2.1352338511937545,2.584848873014651,10.716695187757662,12.158986615280993
1.926926380830382,2.194807045748023,2.321604460482677,8.06383999653367,12.156655328831322
1.8024052445181222,2.1268220839760215,2.5378523782434455,9.803459009925797,12.132736521638547
1.793866325069701,2.113208428901002,2.552428942733214,10.266418844593941,12.129579256719612
1.7203074372692337,1.994926054441532,2.39405164070451,9.145265740651999,12.131017929679693
1.9446371788109411,2.275468486612951,2.7754878086733963,13.348363958843098,12.150452583735438
1.868365609223118,2.295235192090965,2.8012691085900245,12.157365299445168,12.11121347252648
1.804632657674629,2.0394355177997934,2.236138147901856,7.803873659611401,12.14978804539455
1.7861984778841082,2.011722296670304,2.194254696409436,7.274204643278567,12.151161726976106
1.763427021324693,2.0451396174282324,2.3792319656714094,8.832631757323117,12.13184956035024
2.1757094416396656,2.6968883157422847,2.9527111383730418,13.40956810211464,12.119979811037602
1.9511265164644713,2.375624184220108,2.848288188205444,13.144998939733448,12.122424275389262
1.9654524903925854,2.4807419937393385,3.045898753601737,14.597042657285488,12.099866297287852
1.9006193956747797,2.2518728839862066,2.5084705639209717,9.616652137607643,12.126753684129785
1.8836199231406827,2.2958563831550887,2.78636752208008,12.229813819542715,12.11578087820646
1.846811845377138,2.1774929894496338,2.496577054740066,9.812834490940027,12.12757937919049
1.9037992615477357,2.272753719298795,2.83213899094669,13.491243542539152,12.136368825425741
1.7847215733554367,1.9805016501766852,2.12831010112242,6.81241490051586,12.161466503582371
1.8295501469369302,2.196655732624798,2.7041267828845634,11.835534134155063,12.121977348728292
1.7017557079345942,1.87413797706819,2.1161524316005167,6.8069018519121585,12.164940810211549
2.150339838746138,2.714453408187987,3.1597568296256853,16.10898930776076,12.108542381882918
2.1020360183859546,2.649387930347979,3.0793614135262475,15.047690932707095,12.105893796550555
1.7634481199608167,2.0373537485227944,2.371135741256185,8.473032619575777,12.139576117100816
2.0680702283173837,2.525657700305178,2.9185158467301835,13.528114653522426,12.127634245817125
1.9716464471403812,2.37656146270669,2.7550196050450366,12.152495831739426,12.126327540058714
1.787557832868661,2.0528762299312553,2.3978922788674666,9.016110364200753,12.146947142061448
1.982530329289428,2.441824490905051,2.996386438663576,14.625640960266502,12.118770791971496
2.1185411800165777,2.697605762020274,3.147291652354699,15.34442931072143,12.10300657361361
1.8016969331625348,2.103947562776398,2.5139934637931987,9.994022876400134,12.137773514784591
1.9826358224700475,2.4287175356314514,2.8954806804288444,13.302097450183478,12.121088522539363
1.9746032702885992,2.3822970550537357,2.846870149121076,13.196807433025779,12.130675010195096
1.8704302614723833,2.250985850896068,2.667538650324495,11.343878602772522,12.117155305888526
1.727059000828875,2.001427290824203,2.4688613321453183,9.42245188230803,12.142210918025587
2.0678803405922688,2.653147212648781,3.2002772137168622,16.332280523977087,12.093127214223294
1.8637841910933615,2.2802610995355113,2.869940681044004,13.442833893503469,12.115163168347335
1.7490920051239545,2.088429016310341,2.668455284206706,11.577326103264049,12.120397867158886
2.0290347373973323,2.6103947150310978,3.1654444629782366,15.710297377094303,12.089761587370024
1.7341571848391228,2.064355975834028,2.67871384564081,11.586845698449528,12.125514153778886
1.8979609675231708,2.3308068771417587,2.932426811508479,14.04533279201366,12.11604720692885
2.036557908220933,2.5226490896131297,2.907936346185784,13.22740404026387,12.112331763380428
1.7940953959761887,2.0705688297751776,2.3546989991296767,8.477786285934512,12.138711499159745
1.7891703714867002,2.0942204394958095,2.599999736208256,11.183350809131339,12.136359211078496
2.012782759400196,2.5304828006652462,2.945631046321857,13.469468000966788,12.100479452355522
2.0524903925853364,2.4694196158067383,2.719651879490519,11.13287255095477,12.134296391773894
2.0709908823751038,2.54363319721279,2.793137343303602,12.014016434657071,12.116392148775617
2.013295154848919,2.5510706199977524,3.0724128704192855,14.935539045882074,12.098238297290223
2.1151744405093815,2.7251977872028452,3.2135417626911456,16.170348515209913,12.093246691223783
1.8994499284153417,2.2880851908401185,2.8123994686340557,12.926045801381967,12.128113236846657
1.878396503654585,2.1586852098360088,2.4965095731718896,10.118655093294631,12.151928451239437
2.1291990053500114,2.673366002928164,2.9569446694383674,13.623866846904534,12.10419328056262
1.8897294853439832,2.1901868055500757,2.4567052276662604,9.433174317885156,12.144913640349518
1.815962625273152,2.01659001925777,2.1243143942124836,6.70533707249032,12.161804880279478
2.0100248662497173,2.493290747797243,2.952585538348304,14.118755609038907,12.110499002245705
1.9673694521889835,2.374425045053693,2.819826915590463,12.781535771758008,12.130431242557227
1.868160651043629,2.275098308070347,2.7310127507399704,11.76859003946776,12.112051979198705
1.7964674854946876,2.2086204935792457,2.864769220684893,13.168854123674752,12.107578370321445
1.7383286866099013,1.9967728695129374,2.269219140301042,7.786285197879339,12.135511197182964
1.8254389269836486,2.1699268734083415,2.7614718198270083,12.582269005111103,12.135436002474862
1.7451405319870394,1.9809506694852523,2.4159805385085447,9.55696329401205,12.154707222745364
1.7094084846658126,2.068652949800992,2.6689454134992334,10.99789088236043,12.111489279838175
1.9777379247984326,2.343540729262463,2.592394927672887,10.564498161216456,12.134716595722336
2.096429809358752,2.66483165972213,3.076497833464071,14.695587010370076,12.099316861818236
2.1194454072790294,2.6596109620395,2.975467646692681,13.855820879929173,12.105195702915717
1.9289759626252732,2.4391862445737913,3.138754039920761,15.890966007202046,12.099203732536438
1.8561494989073921,2.244248924873597,2.69496223964134,11.178761074253718,12.11932103998806
1.8181900384296588,2.2544252687316093,2.8393433179629497,12.950461735162751,12.09538785067025
1.825860899706126,2.1895325802557335,2.82563986832477,13.10767992602672,12.129083184466678
1.89825936251978,2.319805353199904,2.8919139520985047,13.809423729259755,12.118375836252023
1.779688041594454,2.036274657327617,2.2981188794014935,8.29688462096472,12.138899396725648
1.9099058096601613,2.2731604471641766,2.71598813288471,12.008096713435645,12.133237617160894
1.6816426795267878,1.9468601106834207,2.5166952335134036,10.373895786198212,12.138761100765795
2.0660507874312413,2.645552260320278,3.1042878926467607,14.979293747998568,12.091381470907042
2.0330073091703715,2.5665739828949166,3.154622091731255,16.22494606468625,12.105502726968943
1.9306306985155604,2.386956343336764,2.9314527809308424,13.552645690771662,12.113523806543634
1.687643734458594,1.9682965103562213,2.3413521426418056,8.32040190930886,12.122287522318334
2.0486444126290406,2.5563851440433734,2.9540982967223077,13.585585639712573,12.109892865112943
1.868612764674855,2.1668844276317265,2.471138992919378,9.576792503036275,12.144628169247673
1.7737110993896466,2.0330270113177322,2.295464079367339,8.028012989607326,12.140633256723433
2.003333584507573,2.519919086536469,3.107864364931192,15.807453588575605,12.105522302268895
2.0342852837013035,2.4527379609019344,2.7875740249900174,12.109518796157973,12.133888389513212
1.8896420767086128,2.251557067711999,2.637885438755341,10.821320844570586,12.130067752164676
2.0949016652852084,2.6377806529019354,2.9856140964374744,14.276114354086523,12.099347900475133
2.0955316102780497,2.677084154761108,3.1794853928721825,15.906650183716003,12.100249591162093
2.094588199834225,2.699911346671537,3.2684611137050945,17.053257809444517,12.093192137995025
2.036910556853289,2.5483846153288963,3.017209127621974,14.64351989577369,12.107264823752926
1.7876181146861578,2.1315351339937614,2.5914484823509754,11.12065763435255,12.114165025220352
1.9126878155376386,2.2204912704387563,2.468073202807901,9.362855631030866,12.14557542038259
1.8109019666942958,2.1004771980722645,2.5083704683122545,9.753443145948905,12.146759990121186
1.96056664908447,2.4355955667428364,2.9732315400182325,13.951950353213864,12.111321345052778
1.8676301710496572,2.218547280154817,2.7087103363752503,11.718089968741296,12.135068052591377
2.0229734006480293,2.522709610832441,2.9344950740364655,13.369745654998063,12.108378648484813
1.9201657749981162,2.3977497928856613,3.0965549413653415,16.0736496847568,12.107888025123165
2.1312485871449023,2.664830449008429,3.05760194820074,14.799533956491942,12.114318547499572
1.710231331474644,2.016110446396065,2.4079675240102896,9.026464093405076,12.115056027337994
2.0821189058850122,2.558974049112728,2.946441888859853,13.607953205367874,12.125112886047917
1.9780966016125385,2.400824709459138,2.872643354644367,13.321143064218354,12.127362625538924
1.7153854268706201,2.0537650350509487,2.671055090120242,11.101576157697414,12.122379636332752
1.841015748624821,2.2133999518711343,2.680814892680353,11.396506464735035,12.11979522319929
1.970654811242559,2.427760100815118,2.995371006697611,14.398207057108728,12.11999431608023
1.6694265692110617,2.0501939175821224,2.8869604557591977,13.742445997432466,12.103034453812992
1.8517067289578781,2.1809546339729877,2.6061967568712316,10.72017087133305,12.138601651689063
1.990680431014995,2.3905364990718034,2.7184358568823592,11.451149570215351,12.13221614386711
1.95708537412403,2.373690099783302,2.736715670432327,11.457598471848945,12.123577762280622
1.9008514806721422,2.3100875951669684,2.732447373111256,11.511497988056734,12.119164177849886
1.8710059528294778,2.158015969661566,2.3818038052022756,8.577995584738092,12.14505679233866
1.7238700926832944,1.9955129327031471,2.486020977349184,9.864140333795598,12.142969719496287
2.1915545173686986,2.7444881325222563,2.9803236443642516,13.563748619833838,12.111936543567749
1.8293240901213172,2.1250612294431286,2.536543119986594,10.116189159820957,12.147010588212407
1.7105206841986287,1.993512045855526,2.3896068639810326,8.89891641762997,12.126268616696006
2.075108130510135,2.5920963432168826,2.9194468224372807,13.19213243618783,12.106026846435984
2.042335920428001,2.586581092555161,3.1296250239249708,15.739825074851595,12.101882111794644
1.9248104890362445,2.3371249257864513,2.6910943381259584,10.963607096765347,12.117893409101402
1.866222590611107,2.356898261978923,3.143284221609706,16.427940175521673,12.096193634514039
1.7917052219124407,2.069404345743856,2.52211006063639,9.91683553899028,12.15129513448882
1.7741089593851254,1.9999981884958056,2.217845478978581,7.685962270629172,12.148687522387311
2.0545791575616006,2.619077336014175,3.081186185114461,14.590077985615153,12.095965718619937
1.6613156506668676,1.9906374317895614,2.6842755925347803,11.534018376017515,12.117038526655493
1.9180589254766032,2.328338730110962,2.712420529382568,11.277705575116082,12.119569093075098
2.035400497324994,2.5266089644725014,2.9116314204310467,13.444883727273847,12.109510875735214
2.071940321000678,2.631426066443586,3.233254610639628,17.178871234786403,12.105493989916216
1.5650003767613594,1.6477454376579757,2.05248817925638,7.29204381719261,12.191545786225332
1.9835732047321226,2.122104139960082,2.3838248638267605,10.459168716520729,12.206773396254162
1.6107181071509307,1.6708861068607817,1.956879425019605,7.0821429216111085,12.194211780099824
1.7474794665059152,1.7841683676869682,1.8902609270355184,6.117332564008963,12.21392381933519
1.7761404566347676,1.8936348124642424,2.1773951061489902,8.253099865817237,12.193462876817923
