% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {TER, SAN, FAB, CLO, FOO, FLO, LEA, WAT, STO, BAR, WHE, MIS, TIL, WOO, BUI, GRA, BRI, PAI, MET} 

@DATA 
37542.0,40032.0,15001.0,11933.0,9750.0,10417.0,10174.0,11549.0,11639.0,13284.0,12565.0,12918.0,13633.0,10849.0,9713.0,7257.0,5868.0,5024.0,3969.0,3781.0,5246.0,0.0,57636.0,29652.0,18260.0,14759.0,14109.0,14666.0,15355.0,15061.0,14688.0,14120.0,12527.0,9314.0,8144.0,6282.0,4989.0,3957.0,3132.0,2255.0,1932.0,1042.0,264.0,0.0,34074.0,51863.0,26823.0,21688.0,19943.0,18773.0,17032.0,13530.0,12706.0,10567.0,8256.0,6388.0,5007.0,3636.0,3207.0,2739.0,2069.0,1476.0,1233.0,776.0,299.0,59.0,BAR
27106.0,39278.0,34745.0,28309.0,28625.0,22558.0,20050.0,16851.0,14748.0,12244.0,7304.0,5174.0,3207.0,1377.0,430.0,86.0,39.0,13.0,0.0,0.0,0.0,0.0,54865.0,43988.0,37292.0,31656.0,24245.0,24505.0,18781.0,11575.0,6803.0,4623.0,2248.0,1032.0,373.0,127.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,43080.0,55705.0,37869.0,36596.0,28021.0,24293.0,14742.0,10285.0,5408.0,3314.0,1728.0,905.0,169.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAR
14.0,556.0,6554.0,10604.0,12085.0,12537.0,13903.0,14563.0,16174.0,16245.0,18013.0,18005.0,19004.0,18114.0,17993.0,15891.0,14397.0,11613.0,9490.0,6560.0,4263.0,5566.0,377.0,4298.0,9835.0,12462.0,14104.0,15384.0,16650.0,17527.0,18128.0,18771.0,19075.0,18910.0,18539.0,17438.0,15352.0,13269.0,10703.0,8192.0,5589.0,3295.0,2013.0,2233.0,1756.0,8918.0,13263.0,13950.0,14984.0,16253.0,16994.0,17408.0,18016.0,18100.0,18578.0,18649.0,18391.0,16154.0,14658.0,11987.0,9234.0,6400.0,3937.0,2187.0,1192.0,1135.0,BAR
489.0,923.0,1152.0,1522.0,2178.0,4061.0,6566.0,11688.0,21240.0,34537.0,43763.0,45073.0,41615.0,25486.0,13120.0,5462.0,2259.0,706.0,195.0,48.0,24.0,37.0,2040.0,2505.0,3659.0,5682.0,8222.0,16827.0,31895.0,36824.0,35576.0,36642.0,32880.0,19365.0,14112.0,7828.0,4086.0,2470.0,980.0,336.0,89.0,53.0,20.0,53.0,6039.0,6458.0,10387.0,18717.0,29469.0,37754.0,39695.0,35566.0,27338.0,19745.0,12952.0,8080.0,4789.0,2593.0,1318.0,641.0,282.0,125.0,69.0,37.0,25.0,65.0,BRI
0.0,0.0,0.0,8.0,817.0,10414.0,34561.0,50514.0,55709.0,35453.0,32965.0,26657.0,13805.0,1213.0,21.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2324.0,17890.0,45848.0,82343.0,68665.0,25488.0,14121.0,5253.0,158.0,23.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,6058.0,19925.0,60854.0,103693.0,55864.0,13519.0,1442.0,268.0,78.0,40.0,21.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,BRI
0.0,1.0,972.0,2842.0,2751.0,2667.0,3037.0,4789.0,10887.0,25465.0,51870.0,61283.0,51266.0,27412.0,12116.0,3702.0,882.0,154.0,34.0,9.0,4.0,1.0,0.0,3.0,890.0,4041.0,3602.0,3735.0,6132.0,13448.0,30883.0,52040.0,59219.0,45820.0,25417.0,11482.0,4047.0,1108.0,220.0,46.0,6.0,3.0,1.0,1.0,0.0,201.0,3113.0,4752.0,4425.0,7464.0,15180.0,31339.0,47255.0,51899.0,41372.0,26995.0,15319.0,7634.0,3422.0,1259.0,366.0,112.0,28.0,8.0,0.0,1.0,BRI
7513.0,32176.0,31865.0,28446.0,21497.0,18037.0,13355.0,10962.0,8332.0,7486.0,6686.0,6591.0,6689.0,6135.0,6575.0,6175.0,6972.0,6904.0,7310.0,7669.0,14769.0,0.0,8019.0,31754.0,37267.0,28577.0,24790.0,20803.0,16468.0,10872.0,9132.0,8341.0,7378.0,6295.0,6612.0,6423.0,6158.0,6390.0,6147.0,5223.0,4907.0,4101.0,5527.0,960.0,37559.0,53013.0,38977.0,29397.0,16766.0,11710.0,8782.0,7317.0,5868.0,5877.0,5361.0,4864.0,5170.0,5119.0,4460.0,4601.0,4240.0,3408.0,3188.0,3822.0,2598.0,47.0,BRI
21499.0,25335.0,22910.0,17134.0,19385.0,17584.0,18867.0,17003.0,15468.0,14836.0,12763.0,12996.0,10250.0,8359.0,7545.0,5759.0,4477.0,3334.0,2386.0,1801.0,2453.0,0.0,25073.0,31969.0,26323.0,21216.0,23186.0,23010.0,20950.0,16343.0,14524.0,12803.0,10648.0,7765.0,7402.0,5982.0,4498.0,3124.0,2275.0,1672.0,1262.0,1005.0,770.0,344.0,76050.0,38787.0,30601.0,25587.0,19241.0,14377.0,11319.0,9451.0,7599.0,6255.0,5355.0,4530.0,3636.0,2554.0,1929.0,1333.0,1114.0,922.0,771.0,489.0,243.0,1.0,BRI
0.0,195.0,999.0,1930.0,3278.0,4923.0,7483.0,7656.0,6661.0,6210.0,7014.0,9463.0,19027.0,25627.0,26133.0,29248.0,46571.0,42102.0,14250.0,2841.0,474.0,59.0,7.0,541.0,1817.0,3418.0,6004.0,8876.0,8903.0,6806.0,6039.0,6053.0,7976.0,16184.0,25412.0,25809.0,31100.0,46750.0,43142.0,14573.0,2410.0,296.0,25.0,3.0,349.0,1761.0,3414.0,5711.0,9084.0,8934.0,7156.0,6234.0,5863.0,7486.0,14367.0,24208.0,24290.0,28843.0,42113.0,44269.0,22630.0,4822.0,542.0,62.0,4.0,2.0,BRI
0.0,0.0,0.0,0.0,58.0,3521.0,18638.0,40499.0,49981.0,43157.0,33160.0,31453.0,27086.0,13538.0,1024.0,18.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,711.0,10208.0,29337.0,55995.0,80976.0,45412.0,22052.0,14868.0,2449.0,111.0,18.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,114.0,3707.0,14573.0,34304.0,82267.0,83544.0,34309.0,8032.0,906.0,201.0,100.0,61.0,20.0,3.0,1.0,1.0,0.0,1.0,0.0,BRI
3798.0,3953.0,4536.0,7859.0,6959.0,8110.0,6268.0,4397.0,7404.0,8917.0,15320.0,16788.0,12388.0,14622.0,12398.0,18341.0,22509.0,22333.0,31519.0,23044.0,8080.0,2601.0,3443.0,4212.0,6513.0,9016.0,8765.0,7018.0,6580.0,6674.0,12141.0,17051.0,19430.0,19182.0,17761.0,16545.0,15791.0,17297.0,16500.0,22035.0,17251.0,11195.0,5730.0,2014.0,4264.0,6437.0,10921.0,10027.0,7654.0,11436.0,12521.0,18830.0,21650.0,19548.0,22763.0,18018.0,20653.0,20082.0,13944.0,12143.0,6872.0,6579.0,6548.0,5154.0,4311.0,1789.0,BRI
2354.0,2526.0,3213.0,3957.0,5058.0,5745.0,5315.0,4458.0,5071.0,7134.0,12002.0,15281.0,19052.0,16353.0,17863.0,20976.0,22305.0,29908.0,30263.0,21335.0,9117.0,2858.0,2648.0,2084.0,3855.0,4835.0,6988.0,5136.0,5390.0,4662.0,8036.0,10080.0,18123.0,19959.0,16753.0,20203.0,16717.0,23211.0,21425.0,30855.0,20263.0,13693.0,4548.0,2680.0,2353.0,3045.0,4789.0,6910.0,6614.0,7355.0,8185.0,10877.0,12561.0,18889.0,19622.0,22941.0,26616.0,27872.0,25589.0,21863.0,13986.0,10050.0,5058.0,2909.0,2135.0,1925.0,BRI
2.0,129.0,7637.0,20951.0,25698.0,18998.0,13455.0,9709.0,6773.0,6465.0,7489.0,9314.0,13988.0,21530.0,30732.0,16625.0,12713.0,8519.0,6871.0,4602.0,2707.0,17237.0,53.0,1288.0,13941.0,28214.0,24219.0,16401.0,7880.0,6447.0,7347.0,11036.0,13417.0,14642.0,20955.0,31741.0,20387.0,10954.0,8223.0,5234.0,2816.0,1476.0,701.0,14772.0,104.0,1096.0,10865.0,30673.0,27608.0,19253.0,9814.0,6390.0,7717.0,9548.0,11455.0,13567.0,16082.0,21116.0,28358.0,18482.0,8406.0,3886.0,1683.0,905.0,442.0,14694.0,BUI
0.0,364.0,9800.0,22085.0,23130.0,15706.0,11644.0,7641.0,6548.0,6266.0,7933.0,10633.0,17915.0,25414.0,25481.0,13536.0,9995.0,6796.0,4405.0,3305.0,2390.0,31157.0,105.0,1932.0,16406.0,28561.0,20846.0,11903.0,6750.0,7080.0,8760.0,11617.0,13166.0,18401.0,23244.0,27661.0,13629.0,8622.0,5775.0,4147.0,2698.0,1206.0,453.0,29182.0,301.0,1873.0,14375.0,30584.0,24522.0,13926.0,7204.0,7315.0,9043.0,10382.0,13533.0,16382.0,18107.0,23740.0,22779.0,8780.0,4399.0,2865.0,1698.0,783.0,394.0,29159.0,BUI
0.0,0.0,11.0,1297.0,5412.0,9838.0,6179.0,19051.0,29791.0,10477.0,9790.0,24463.0,49350.0,62631.0,30259.0,2999.0,554.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,1012.0,3707.0,11196.0,6385.0,7285.0,23318.0,27371.0,14506.0,30753.0,47468.0,64032.0,19975.0,3809.0,1172.0,145.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,3041.0,11097.0,6214.0,5259.0,16955.0,23133.0,21743.0,25661.0,43758.0,62353.0,31660.0,6268.0,3082.0,518.0,26.0,2.0,0.0,0.0,0.0,BUI
14.0,155.0,5141.0,18756.0,26600.0,21100.0,23331.0,33769.0,27470.0,18035.0,16833.0,9031.0,5659.0,6745.0,9805.0,9893.0,7363.0,5576.0,5195.0,4033.0,2355.0,5285.0,111.0,475.0,7853.0,28773.0,25195.0,13416.0,9341.0,14773.0,26338.0,35923.0,31202.0,13081.0,9136.0,11593.0,9899.0,6693.0,6246.0,4463.0,2306.0,1545.0,828.0,2954.0,247.0,728.0,9047.0,42939.0,51278.0,41653.0,17244.0,8602.0,6340.0,7453.0,10870.0,12484.0,9960.0,10414.0,9241.0,8044.0,6063.0,3144.0,1822.0,999.0,1200.0,2372.0,BUI
820.0,12494.0,17866.0,15872.0,10417.0,11369.0,17929.0,27309.0,26968.0,29944.0,19947.0,7374.0,2034.0,1526.0,1279.0,1018.0,696.0,770.0,1794.0,3144.0,5278.0,46296.0,2038.0,15600.0,18711.0,13368.0,11054.0,13446.0,20550.0,27999.0,27729.0,28118.0,15686.0,4207.0,1939.0,1096.0,1057.0,1072.0,766.0,556.0,409.0,1178.0,2986.0,52579.0,2071.0,14457.0,19690.0,12232.0,10832.0,13291.0,18067.0,21260.0,28346.0,34292.0,15846.0,4951.0,3005.0,1706.0,1263.0,1194.0,1138.0,826.0,542.0,369.0,649.0,56117.0,BUI
1.0,184.0,15615.0,32839.0,27236.0,21750.0,12326.0,6742.0,5953.0,6054.0,6969.0,8633.0,12554.0,18320.0,15408.0,14099.0,14293.0,10528.0,7662.0,7094.0,7024.0,10860.0,45.0,1317.0,19911.0,39370.0,29663.0,17536.0,8417.0,6772.0,7377.0,8609.0,10613.0,14785.0,18855.0,12708.0,15667.0,15033.0,8895.0,8033.0,7590.0,5432.0,2909.0,2607.0,315.0,1552.0,17787.0,48734.0,27853.0,14614.0,8336.0,7371.0,9438.0,9965.0,11174.0,15645.0,17879.0,14915.0,14767.0,11255.0,11136.0,8244.0,5302.0,2566.0,1250.0,2046.0,BUI
0.0,0.0,0.0,463.0,2956.0,7364.0,6422.0,27268.0,29366.0,7275.0,9582.0,19648.0,47527.0,78352.0,22003.0,2674.0,1014.0,205.0,25.0,0.0,0.0,0.0,0.0,0.0,375.0,2190.0,7791.0,5005.0,10680.0,28420.0,24949.0,12289.0,23974.0,51244.0,76613.0,13879.0,3126.0,1354.0,240.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,527.0,1805.0,7058.0,5086.0,4973.0,20704.0,26894.0,20195.0,22554.0,47407.0,76443.0,21058.0,4083.0,2500.0,786.0,71.0,0.0,0.0,0.0,0.0,BUI
0.0,49.0,500.0,1322.0,4774.0,7401.0,8409.0,10328.0,12405.0,13042.0,12614.0,13190.0,15174.0,25596.0,59834.0,42823.0,7483.0,1810.0,1894.0,2212.0,2270.0,19014.0,7.0,180.0,910.0,2484.0,6198.0,8672.0,9908.0,12101.0,14196.0,15637.0,16963.0,20752.0,44493.0,60091.0,18852.0,3058.0,1261.0,1426.0,1573.0,1931.0,2241.0,19210.0,8.0,235.0,1092.0,2543.0,6065.0,8943.0,10456.0,12992.0,15068.0,17325.0,20522.0,34475.0,58091.0,34174.0,10572.0,1834.0,1147.0,1327.0,1349.0,1997.0,2442.0,19487.0,BUI
1494.0,1176.0,879.0,1301.0,3822.0,5662.0,7497.0,8613.0,11133.0,18303.0,19014.0,19312.0,20210.0,17768.0,19201.0,24033.0,19376.0,12358.0,24513.0,16642.0,5899.0,3938.0,649.0,2289.0,953.0,1703.0,4313.0,5962.0,7901.0,9790.0,13870.0,22208.0,24066.0,22243.0,25424.0,26209.0,22373.0,11565.0,19680.0,26834.0,10118.0,2690.0,532.0,772.0,582.0,2246.0,1221.0,2009.0,3526.0,5433.0,7315.0,10632.0,15029.0,20422.0,25314.0,26839.0,32660.0,29887.0,15633.0,20774.0,28747.0,9482.0,2398.0,711.0,621.0,663.0,BUI
0.0,0.0,83.0,6659.0,11061.0,8089.0,26889.0,23194.0,18368.0,4141.0,5115.0,9458.0,52629.0,53350.0,38386.0,4652.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.0,11464.0,8326.0,14979.0,27452.0,23942.0,10421.0,4884.0,8118.0,41828.0,66264.0,39146.0,3578.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,7963.0,10566.0,5538.0,16351.0,27388.0,21989.0,10776.0,6478.0,19731.0,72644.0,56033.0,6474.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,BUI
1.0,112.0,6823.0,26591.0,25204.0,21078.0,17771.0,16048.0,14361.0,12671.0,14827.0,15735.0,15619.0,13912.0,14074.0,10783.0,6339.0,4229.0,3063.0,2035.0,1508.0,19360.0,9.0,383.0,7610.0,33199.0,27099.0,22019.0,20313.0,17134.0,15725.0,15321.0,16304.0,14687.0,14105.0,12095.0,7740.0,5326.0,5212.0,4160.0,2433.0,1931.0,1208.0,18131.0,68.0,673.0,6787.0,32753.0,33057.0,22856.0,18771.0,16344.0,16067.0,13641.0,14397.0,14804.0,13304.0,10454.0,6324.0,4632.0,3845.0,3327.0,3201.0,3216.0,3171.0,20452.0,BUI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2211.0,42129.0,27981.0,48008.0,49913.0,31363.0,22613.0,19753.0,12139.0,4882.0,991.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,42831.0,62674.0,78437.0,35871.0,25876.0,13136.0,2845.0,246.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6999.0,114276.0,102434.0,29710.0,7756.0,919.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,CLO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15023.0,79212.0,60340.0,38929.0,27811.0,19450.0,11096.0,6098.0,2673.0,1071.0,397.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.0,64666.0,102650.0,58017.0,22373.0,8929.0,2658.0,533.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3517.0,100352.0,143734.0,14138.0,392.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLO
26.0,684.0,16872.0,24794.0,14860.0,14843.0,14284.0,12312.0,11289.0,9678.0,9226.0,8202.0,8509.0,8126.0,8632.0,8591.0,8558.0,8583.0,8777.0,8431.0,8245.0,48622.0,926.0,4442.0,32357.0,17479.0,17578.0,17063.0,14877.0,12960.0,11038.0,10157.0,9570.0,9503.0,9674.0,9399.0,9111.0,8944.0,8686.0,8391.0,7592.0,7006.0,6254.0,29137.0,6185.0,12106.0,41031.0,22987.0,19259.0,16301.0,13441.0,11929.0,11286.0,11007.0,10589.0,10472.0,9831.0,9429.0,8756.0,7865.0,7130.0,6161.0,5392.0,4571.0,3894.0,12522.0,FAB
